sample_name	sample_name_original	sample_type	collection_timestamp	country	depth_sample	description	elevation	emp500_principal_investigator	emp500_study_id	emp500_pi_study_id	emp500_title	empo_0	empo_1	empo_2	empo_3	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	host_scientific_name	latitude	longitude	project_name	scientific_name
13114.makhalanyane.46.s007	Makhalanyane46.TGP13	soil	04/07/2014 0:00	Namibia	not provided	Gravel sample from Namibia	957	Makhalanyane	46	Makhalanyane46	Namibia gravel plain gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	gravel field	gravel	soil	Namibia	TGP13	not applicable	-23.32035	15.62328333	Namibia gravel plain	soil metagenome
13114.makhalanyane.46.s008	Makhalanyane46.TGP15	soil	04/08/2014 0:00	Namibia	not provided	Gravel sample from Namibia	881	Makhalanyane	46	Makhalanyane46	Namibia gravel plain gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	gravel field	gravel	soil	Namibia	TGP15	not applicable	-23.3021	15.79048333	Namibia gravel plain	soil metagenome
13114.makhalanyane.46.s009	Makhalanyane46.TGP17	soil	04/08/2014 0:00	Namibia	not provided	Gravel sample from Namibia	1011	Makhalanyane	46	Makhalanyane46	Namibia gravel plain gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	gravel field	gravel	soil	Namibia	TGP17	not applicable	-23.34386667	15.91941667	Namibia gravel plain	soil metagenome
13114.makhalanyane.46.s010	Makhalanyane46.TGP20	soil	04/08/2014 0:00	Namibia	not provided	Gravel sample from Namibia	1240	Makhalanyane	46	Makhalanyane46	Namibia gravel plain gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	gravel field	gravel	soil	Namibia	TGP20	not applicable	-23.2453	16.14331667	Namibia gravel plain	soil metagenome
13114.makhalanyane.47.s001	Makhalanyane47.TDI1	soil	11/15/14 0:00	Namibia	not provided	Dune sand from Namibia	495	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDI1	not applicable	-23.78801667	15.08058333	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s002	Makhalanyane47.TDI4	soil	11/16/14 0:00	Namibia	not provided	Dune sand from Namibia	343	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDI4	not applicable	-23.82008333	14.83595	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s003	Makhalanyane47.TDI8	soil	11/18/14 0:00	Namibia	not provided	Dune sand from Namibia	4	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDI8	not applicable	-23.67071667	14.50236667	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s004	Makhalanyane47.TDS1	soil	11/15/14 0:00	Namibia	not provided	Dune sand from Namibia	503	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDS1	not applicable	-23.7852	15.0801	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s005	Makhalanyane47.TDS4	soil	11/16/14 0:00	Namibia	not provided	Dune sand from Namibia	380	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDS4	not applicable	-23.82001667	14.83786667	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s006	Makhalanyane47.TDS8	soil	11/18/14 0:00	Namibia	not provided	Dune sand from Namibia	15	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDS8	not applicable	-23.67071667	14.50273333	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s007	Makhalanyane47.TDT1	soil	11/15/14 0:00	Namibia	not provided	Dune sand from Namibia	529	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDT1	not applicable	-23.7834	15.0804	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s008	Makhalanyane47.TDT4	soil	11/16/14 0:00	Namibia	not provided	Dune sand from Namibia	421	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDT4	not applicable	-23.82001667	14.83916667	Namibia dune aridity gradient	sand metagenome
13114.makhalanyane.47.s009	Makhalanyane47.TDT8	soil	11/18/14 0:00	Namibia	not provided	Dune sand from Namibia	25	Makhalanyane	47	Makhalanyane47	Namibia dune aridity gradient soils	EMP sample	Free-living	Non-saline	Soil (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Soil (non-saline)	Soil (non-saline)	Soil (non-saline)	tropical desert biome	dune	desert sand	soil	Namibia	TDT8	not applicable	-23.67068333	14.5029	Namibia dune aridity gradient	sand metagenome
13114.mayer.33.s001	Mayer33.sediment.1	sediment	01/12/2016 0:00	USA - Texas	0.05	playa sample 14645	1189	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Deaf Smith County	14645	not applicable	34.604825	-102.419386	West Texas Playa	freshwater sediment metagenome
13114.mayer.33.s002	Mayer33.sediment.2	sediment	01/12/2016 0:00	USA - Texas	0.05	playa sample 11666	1142	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Deaf Smith County	11666	not applicable	34.528198	-102.10478	West Texas Playa	freshwater sediment metagenome
13114.mayer.33.s003	Mayer33.sediment.3	sediment	01/12/2016 0:00	USA - Texas	0.05	playa sample 999	1183	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Deaf Smith County	999	not applicable	34.983962	-102.385234	West Texas Playa	freshwater sediment metagenome
13114.mayer.33.s004	Mayer33.sediment.4	sediment	01/12/2016 0:00	USA - Texas	0.05	playa sample 3191	1153	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Deaf Smith County	3191	not applicable	34.930908	-102.206197	West Texas Playa	freshwater sediment metagenome
13114.mayer.33.s005	Mayer33.sediment.5	sediment	01/12/2016 0:00	USA - Texas	0.05	playa sample 12423	1169	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Deaf Smith County	12423	not applicable	34.541698	-102.312672	West Texas Playa	freshwater sediment metagenome
13114.mayer.33.s006	Mayer33.sediment.6	sediment	01/12/2016 0:00	USA - Texas	0.05	playa sample 3148	1188	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Deaf Smith County	3148	not applicable	34.837599	-102.545567	West Texas Playa	freshwater sediment metagenome
13114.mayer.33.s007	Mayer33.sediment.7	sediment	02/02/2016 0:00	USA - Texas	0.05	playa sample 47519	990	Mayer	33	Mayer33	West Texas playa	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	grassland biome	intermittent pond	lake sediment	sediment	United States of America:State of Texas:Lubbock County	47519	not applicable	33.505492	-101.961638	West Texas Playa	freshwater sediment metagenome
13114.mayer.34.s001	Mayer34.sediment.1	sediment	1/22/16 0:00	USA - Colorado	0.1	sediment sample CC1	3212	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	CC1	not applicable	37.89084	-107.64985	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s002	Mayer34.sediment.2	sediment	1/22/16 0:00	USA - Colorado	0.1	sediment sample CC2	3191	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	CC2	not applicable	37.89004	-107.65252	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s003	Mayer34.sediment.3	sediment	1/22/16 0:00	USA - Colorado	0.1	sediment sample CC3	2832	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	CC3	not applicable	37.80992	-107.66059	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s004	Mayer34.sediment.4	sediment	1/22/16 0:00	USA - Colorado	0.1	sediment sample A1	2852	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	A1	not applicable	37.81863	-107.6449	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s005	Mayer34.sediment.5	sediment	1/22/16 0:00	USA - Colorado	0.1	sediment sample A2	1988	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	A2	not applicable	37.29547	-107.87073	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s006	Mayer34.sediment.6	sediment	1/21/16 0:00	USA - Colorado	0.1	sediment sample A3	1706	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	A3	not applicable	36.82908	-107.99786	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s007	Mayer34.sediment.7	sediment	1/21/16 0:00	USA - Colorado	0.1	sediment sample A4	1609	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	A4	not applicable	36.72089	-108.20216	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s008	Mayer34.sediment.8	sediment	1/21/16 0:00	USA - Colorado	0.1	sediment sample SJ1	1735	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	SJ1	not applicable	36.8237	-107.64787	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s009	Mayer34.sediment.9	sediment	1/21/16 0:00	USA - Colorado	0.1	sediment sample SJ2	1601	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	SJ2	not applicable	36.71096	-108.21767	Animas Watershed	freshwater sediment metagenome
13114.mayer.34.s010	Mayer34.sediment.10	sediment	1/21/16 0:00	USA - Colorado	0.1	sediment sample SJ3	1598	Mayer	34	Mayer34	Animas watershed	EMP sample	Free-living	Non-saline	Sediment (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Solid (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Sediment (non-saline)	Small river biome	tributary	stream sediment	sediment	United States of America:State of Colorado:San Juan County:Animas River	SJ3	not applicable	36.7197	-108.22294	Animas Watershed	freshwater sediment metagenome
13114.mcmahon.21.s001	McMahon21.Anammox.Biomass.1	bioreactor biomass	03/06/2016 0:00	USA - Utah	not applicable	anammox biomass from bioreactor (replicate 1)	1288	McMahon	21	McMahon21	Bioreactors for wastewater and anammox	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Bioreactor (non-saline)	Water (non-saline)	urban biome	bioreactor	biomass	wastewater/sludge	UCSD Knight Lab Freezer I and USA, Utah, Salt Lake City, University of Utah	Anammox.Biomass.1	not applicable	40.76835556	-111.8462639	Anammox Bioreactor	activated sludge metagenome
13114.mcmahon.21.s002	McMahon21.Anammox.Biomass.2	bioreactor biomass	03/06/2016 0:00	USA - Utah	not applicable	anammox biomass from bioreactor (replicate 2)	1288	McMahon	21	McMahon21	Bioreactors for wastewater and anammox	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Bioreactor (non-saline)	Water (non-saline)	urban biome	bioreactor	biomass	wastewater/sludge	UCSD Knight Lab Freezer I and USA, Utah, Salt Lake City, University of Utah	Anammox.Biomass.2	not applicable	40.76835556	-111.8462639	Anammox Bioreactor	activated sludge metagenome
13114.mcmahon.21.s003	McMahon21.Anammox.Biomass.3	bioreactor biomass	03/06/2016 0:00	USA - Utah	not applicable	anammox biomass from bioreactor (replicate 3)	1288	McMahon	21	McMahon21	Bioreactors for wastewater and anammox	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Bioreactor (non-saline)	Water (non-saline)	urban biome	bioreactor	biomass	wastewater/sludge	UCSD Knight Lab Freezer I and USA, Utah, Salt Lake City, University of Utah	Anammox.Biomass.3	not applicable	40.76835556	-111.8462639	Anammox Bioreactor	activated sludge metagenome
13114.mcmahon.21.s004	McMahon21.Anammox.Biomass.1M	bioreactor biomass	03/06/2016 0:00	USA - Utah	not applicable	anammox biomass from kinetic tests (replicate 1)	1288	McMahon	21	McMahon21	Bioreactors for wastewater and anammox	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Bioreactor (non-saline)	Water (non-saline)	urban biome	bioreactor	biomass	wastewater/sludge	UCSD Knight Lab Freezer I and USA, Utah, Salt Lake City, University of Utah	Anammox.Biomass.1M	not applicable	40.76835556	-111.8462639	Anammox Bioreactor	activated sludge metagenome
13114.mcmahon.21.s005	McMahon21.Anammox.Biomass.2M	bioreactor biomass	03/06/2016 0:00	USA - Utah	not applicable	anammox biomass from kinetic tests (replicate 2)	1288	McMahon	21	McMahon21	Bioreactors for wastewater and anammox	EMP sample	Free-living	Non-saline	Water (non-saline)	Non-saline	Free-living (non-saline)	Free-living (non-saline)	Aqueous (non-saline)	Water (non-saline)	Bioreactor (non-saline)	Water (non-saline)	urban biome	bioreactor	biomass	wastewater/sludge	UCSD Knight Lab Freezer I and USA, Utah, Salt Lake City, University of Utah	Anammox.Biomass.2M	not applicable	40.76835556	-111.8462639	Anammox Bioreactor	activated sludge metagenome
